Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-05-22,Mad Max 2,1981,https://boxd.it/6wqDlF,,,"hbo max, baby's first apartment",2024-05-21
2024-05-24,The Incredibles,2004,https://boxd.it/6wX7sF,5,Yes,"baby's first apartment, watched while sick",2024-05-23
2024-06-03,Paperboys,2001,https://boxd.it/6BdhJJ,,,"youtube, baby's first apartment",2024-06-02
2024-06-06,Tetsuo: The Iron Man,1989,https://boxd.it/6CAg5t,,,"alamo drafthouse wrigleyville, w/ skyler",2024-06-05
2024-06-08,Mad Max Beyond Thunderdome,1985,https://boxd.it/6D8oJJ,,,"dvd rental, library, baby's first apartment",2024-06-07
2024-06-10,Mad Max: Fury Road,2015,https://boxd.it/6EiMez,4.5,Yes,"blu-ray, baby's first apartment",2024-06-09
2024-06-11,Furiosa: A Mad Max Saga,2024,https://boxd.it/6EG59z,,,"amc river east 21, me time!",2024-06-10
2024-06-13,Babes,2024,https://boxd.it/6FmqzR,,,"music box theater, w/ jadyn",2024-06-12
2024-06-16,The Breakfast Club,1985,https://boxd.it/6GAiCP,4,Yes,"netflix, w/ jack l, at jack's place",2024-06-15
2024-06-18,Inside Out,2015,https://boxd.it/6HgV0z,4,Yes,"disney+, cried or teared up, w/ mom, at home",2024-06-17
2024-06-18,Inside Out 2,2024,https://boxd.it/6HnFOH,,,"amc naperville 16, w/ dad, w/ mom, w/ quinn, w/ cam",2024-06-17
2024-06-20,Knife in the Water,1962,https://boxd.it/6I7pD1,,,"dvd rental, library, w/ dad, w/ mom, criterion challenge 2024, at home",2024-06-19
2024-06-22,The Thin Red Line,1998,https://boxd.it/6IRDwv,,,"dvd rental, library, w/ dad, w/ mom, at home",2024-06-21
2024-06-24,The Grand Budapest Hotel,2014,https://boxd.it/6JMDT9,4.5,Yes,"music box theater, w/ dad, w/ mom, q&a!, cried or teared up",2024-06-23
2024-06-25,Inside Out 2,2024,https://boxd.it/6KduMx,3.5,Yes,"cinemark cantera, w/ aaliyah, w/ kelly",2024-06-24
2024-06-27,Raiders of the Lost Ark,1981,https://boxd.it/6KU9aN,4.5,Yes,"disney+, w/ dad, w/ mom, at home",2024-06-26
2024-06-29,The Departed,2006,https://boxd.it/6LxxLV,,,on a plane,2024-06-28
2024-06-30,Idiocracy,2006,https://boxd.it/6LUDBX,,,"hulu, w/ dad, w/ uncle joel, washington",2024-06-29
2024-07-02,The Killer,2023,https://boxd.it/6MHo6j,3.5,Yes,"netflix, w/ dad, w/ mom, w/ uncle joel, w/ aunt katie, w/ gideon, washington, on vacation",2024-06-30
2024-07-05,Kubo and the Two Strings,2016,https://boxd.it/6NVgp5,4,Yes,"pluto tv, w/ dad, w/ mom, w/ uncle joel, washington",2024-07-03
2024-07-06,The Secret Life of Walter Mitty,2013,https://boxd.it/6Owwm1,4,Yes,"amazon prime (rent), w/ dad, w/ mom, w/ uncle joel, w/ aunt katie, washington",2024-07-04
2024-07-07,MaXXXine,2024,https://boxd.it/6OSyxf,,,"amc naperville 16, w/ cam",2024-07-06
2024-07-08,Close Encounters of the Third Kind,1977,https://boxd.it/6Py0Rp,4,Yes,"amc naperville 16, w/ dad, w/ mom",2024-07-07
2024-07-09,Taste of Cherry,1997,https://boxd.it/6Q1WAf,,,"criterion channel, criterion challenge 2024, at home",2024-07-08
2024-07-10,Kinds of Kindness,2024,https://boxd.it/6QrRob,,,"cinemark cantera, w/ matt g, w/ rhys",2024-07-09
2024-07-13,Symbiopsychotaxiplasm: Take One,1968,https://boxd.it/6RF0Np,,,"criterion channel, criterion challenge 2024, w/ dad, w/ mom, at home",2024-07-12
2024-07-13,Longlegs,2024,https://boxd.it/6RLdHr,2,,"cinemark cantera, w/ cam, cinemark xd",2024-07-12
2024-07-14,Flushed Away,2006,https://boxd.it/6S0ifx,3,Yes,"netflix, w/ dad, w/ mom, at home",2024-07-13
2024-07-15,The Searchers,1956,https://boxd.it/6Sw1N7,3.5,,"gene siskel film center, 35mm, me time!",2024-07-14
2024-07-15,Brick,2005,https://boxd.it/6SF4FX,3.5,,"dvd, w/ hazel, at hazel's place",2024-07-14
2024-07-17,Hot Fuzz,2007,https://boxd.it/6TAwPb,4.5,Yes,"dvd, w/ jack l, at home",2024-07-16
2024-07-20,Videodrome,1983,https://boxd.it/6UO2uT,,,"blu-ray rental, library, at home",2024-07-19
2024-07-22,Indiana Jones and the Temple of Doom,1984,https://boxd.it/6VTwWH,,Yes,"dvd, w/ dad, w/ mom, at home",2024-07-21
2024-07-24,Lemonade Mouth,2011,https://boxd.it/6WuRxn,,,"disney+, w/ aaliyah, w/ kelly, at home",2024-07-22
2024-07-24,Twister,1996,https://boxd.it/6WBUqN,3,Yes,"hbo max, w/ dad, w/ mom, w/ quinn, at home",2024-07-23
2024-07-24,Twisters,2024,https://boxd.it/6WKhmF,3,,"cinemark seven bridges, w/ dad, w/ mom, w/ quinn, imax",2024-07-23
2024-07-27,The Treasure of the Sierra Madre,1948,https://boxd.it/6Y6h0x,4,,"dvd rental, library, w/ dad, w/ mom, at home",2024-07-26
2024-07-28,The Third Man,1949,https://boxd.it/6YmFEj,,,"saw this under shitty conditions so no review or rating until rewatch, music box theater, 35mm, w/ dad, w/ mom, w/ quinn",2024-07-27
2024-07-29,"Life, and Nothing More…",1992,https://boxd.it/6Z5rsN,,,"criterion channel, criterion challenge 2024, w/ dad, w/ mom, at home",2024-07-28
2024-08-01,X-Men Origins: Wolverine,2009,https://boxd.it/70a7SP,,,"dvd rental, library, w/ dad, w/ quinn, at home",2024-07-31
2024-08-02,The Village,2004,https://boxd.it/70Bwof,3,,"dvd rental, library, w/ quinn, at home",2024-08-01
2024-08-04,Trap,2024,https://boxd.it/71EeBP,3,,"amc naperville 16, w/ dad, w/ quinn, w/ cam",2024-08-03
2024-08-09,The 400 Blows,1959,https://boxd.it/73FV5n,4.5,Yes,"criterion blu-ray, at home",2024-08-08
2024-08-10,Cuckoo,2024,https://boxd.it/74dZ5z,3,,"cinemark cantera, w/ jess, w/ sid",2024-08-09
2024-08-11,PlayTime,1967,https://boxd.it/74qGt9,4,,"music box theater, 70mm, w/ dad, w/ mom, w/ quinn",2024-08-10
2024-08-12,The Wolverine,2013,https://boxd.it/74Zr1f,3,,"disney+, at home, w/ mom, w/ dad, w/ quinn",2024-08-11
2024-08-17,Pecker,1998,https://boxd.it/77ilPf,3.5,,"criterion channel, in a hotel",2024-08-16
2024-08-20,Purple Noon,1960,https://boxd.it/78LiO1,,,"criterion channel, at home",2024-08-19
2024-08-21,Deadpool,2016,https://boxd.it/796plx,3,Yes,"blu-ray rental, library, at home",2024-08-20
2024-08-21,Glengarry Glen Ross,1992,https://boxd.it/79kDH1,3.5,,"netflix, at home, virtual watch party, w/ jadyn",2024-08-20
2024-08-22,Dìdi (弟弟),2024,https://boxd.it/79EmHt,,,"amc naperville 16, w/ jack l",2024-08-21
2024-08-24,Blink Twice,2024,https://boxd.it/7azWup,,,"cinemark cantera, w/ jess",2024-08-23
2024-08-26,Rear Window,1954,https://boxd.it/7bHaH1,,Yes,"amc naperville 16, w/ dad, w/ mom, saw this under shitty conditions so no review or rating until rewatch",2024-08-25
2024-08-27,Harry Potter and the Chamber of Secrets,2002,https://boxd.it/7c9ERV,,Yes,"cinemark cantera, w/ jess",2024-08-26
2024-08-28,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/7cyTSp,4.5,Yes,"cinemark cantera, w/ dad, w/ mom",2024-08-27
2024-08-29,Pee-wee's Big Adventure,1985,https://boxd.it/7cSlkD,,,"dvd rental, library, at home, w/ dad",2024-08-28
2024-08-31,Shaun of the Dead,2004,https://boxd.it/7dO5F7,4,Yes,"amc naperville 16, dolby, w/ cam",2024-08-30
2024-09-01,Harry Potter and the Goblet of Fire,2005,https://boxd.it/7edbwl,,Yes,"peacock, at home, w/ dad, w/ mom",2024-08-31
2024-09-01,Stand by Me,1986,https://boxd.it/7ehicP,,Yes,"dvd, at home, w/ dad, w/ mom",2024-08-31
2024-09-02,Donnie Darko,2001,https://boxd.it/7eVBCH,4,,"amazon prime, baby's first apartment (year 2)",2024-09-01
2024-09-03,Alien: Romulus,2024,https://boxd.it/7fkbyJ,,,"landmark century centre, w/ hazel, spooky season 2024",2024-09-02
2024-09-04,Beetlejuice,1988,https://boxd.it/7fKdBx,4,Yes,"hbo max, baby's first apartment (year 2), spooky season 2024",2024-09-03
2024-09-05,City Lights,1931,https://boxd.it/7g5P2d,,,"criterion channel, baby's first apartment (year 2)",2024-09-04
2024-09-06,Jerry Maguire,1996,https://boxd.it/7gDQpb,,,"dvd rental, library, baby's first apartment (year 2)",2024-09-05
2024-09-08,Beetlejuice Beetlejuice,2024,https://boxd.it/7hrgE5,3,,"amc newcity 14, w/ quinn, w/ mom, w/ dad, w/ jadyn, w/ carmen, spooky season 2024",2024-09-07
2024-09-09,Hundreds of Beavers,2022,https://boxd.it/7hPbrD,,,"music box theater, w/ hazel",2024-09-07
2024-09-12,High Noon,1952,https://boxd.it/7jmuT7,,,"amazon prime, baby's first apartment (year 2)",2024-09-11
2024-09-15,Dementia 13,1963,https://boxd.it/7ks4wR,,,"amazon prime, baby's first apartment (year 2), spooky season 2024",2024-09-14
2024-09-16,The Master,2012,https://boxd.it/7lf4xt,4,Yes,"music box theater, 70mm, w/ jadyn, w/ izzy, w/ hazel",2024-09-15
2024-09-19,The Element of Crime,1984,https://boxd.it/7mua0f,3,,"mubi, baby's first apartment (year 2)",2024-09-18
2024-09-22,Child's Play,1988,https://boxd.it/7nNw7z,4,Yes,"hoopla, w/ esther, baby's first apartment (year 2), spooky season 2024",2024-09-21
2024-09-23,The Substance,2024,https://boxd.it/7ohXRp,4.5,,"amc newcity 14, me time!, spooky season 2024",2024-09-22
2024-09-25,Child's Play 2,1990,https://boxd.it/7p4kXB,3.5,Yes,"netflix, w/ esther, baby's first apartment (year 2), spooky season 2024",2024-09-24
2024-09-26,The Conversation,1974,https://boxd.it/7pvpjv,4,,"dvd rental, library, baby's first apartment (year 2)",2024-09-25
2024-09-28,The Wild Robot,2024,https://boxd.it/7qacqv,3.5,,"regal city north, 4dx, w/ cam",2024-09-27
2024-09-28,Megalopolis,2024,https://boxd.it/7qiZax,3.5,,"regal city north, w/ hazel, w/ cam",2024-09-27
2024-09-30,Weekend,2011,https://boxd.it/7rmQpP,4.5,,"criterion blu-ray, baby's first apartment (year 2), cried or teared up",2024-09-29
2024-10-07,THX 1138,1971,https://boxd.it/7uIhqz,4,,"internet archive, baby's first apartment (year 2), watched while sick",2024-10-06
2024-10-08,Benny's Video,1992,https://boxd.it/7vcsHB,,,"criterion channel, baby's first apartment (year 2), watched while sick",2024-10-07
2024-10-11,Carrie,1976,https://boxd.it/7wtBLl,4,,"music box theater, drag show, w/ hazel, spooky season 2024",2024-10-10
2024-10-13,Anora,2024,https://boxd.it/7xtFbZ,4.5,,"music box theater, early screener, w/ cam, w/ alek, w/ peter",2024-10-12
2024-10-16,Temporary,2025,https://boxd.it/7yOExB,,,,2024-10-15
2024-10-18,Memoir of a Snail,2024,https://boxd.it/7A0EFj,5,,"amc newcity 14, ciff 2024, q&a!, cried or teared up, w/ hazel",2024-10-17
2024-10-19,Nobody Knows,2004,https://boxd.it/7AuSZH,4,,"gene siskel film center, ciff 2024, w/ dad, w/ mom, q&a!, 35mm",2024-10-18
2024-10-20,Two to One,2024,https://boxd.it/7B5hTL,3.5,,"amc newcity 14, ciff 2024, w/ other volunteers",2024-10-19
2024-10-21,Okie,2024,https://boxd.it/7BpDrz,4,,"amc newcity 14, ciff 2024, q&a!, me time!",2024-10-20
2024-10-21,Emilia Pérez,2024,https://boxd.it/7BEc9N,3.5,,"music box theater, ciff 2024, w/ dad, w/ mom, w/ cam",2024-10-20
2024-10-21,The Seed of the Sacred Fig,2024,https://boxd.it/7BKPep,4.5,,"amc newcity 14, ciff 2024, w/ cam",2024-10-20
2024-10-25,The Brutalist,2024,https://boxd.it/7DAlDH,4.5,,"music box theater, 35mm, ciff 2024, q&a!, w/ ross, w/ cam",2024-10-24
2024-10-27,Bird,2024,https://boxd.it/7EDuCD,4,,"amc newcity 14, ciff 2024, w/ cam",2024-10-26
2024-10-28,Hard Truths,2024,https://boxd.it/7F29ut,3.5,,"amc newcity 14, ciff 2024, w/ cam, w/ blaine, w/ cam e",2024-10-27
2024-10-29,The Fog,1980,https://boxd.it/7FQnmX,3.5,,"criterion channel, baby's first apartment (year 2), spooky season 2024",2024-10-28
2024-11-01,The Texas Chain Saw Massacre,1974,https://boxd.it/7HhLrF,4,Yes,"peacock, baby's first apartment (year 2), spooky season 2024",2024-10-31
2024-11-01,The Rocky Horror Picture Show,1975,https://boxd.it/7HnMAP,4,Yes,"music box theater, 35mm, w/ izzy, w/ jadyn, w/ carmen, spooky season 2024",2024-10-31
2024-11-02,Juror #2,2024,https://boxd.it/7HDIuP,4,,"amc river east 21, w/ hazel",2024-11-01
2024-11-02,Seeking Mavis Beacon,2024,https://boxd.it/7HPI7Z,3.5,,"college theater, q&a!, me time!",2024-11-01
2024-11-06,Day for Night,1973,https://boxd.it/7K5tEJ,4,,"dvd rental, library, baby's first apartment (year 2)",2024-11-05
2024-11-08,Witness for the Prosecution,1957,https://boxd.it/7KAHkF,4.5,,"criterion channel, baby's first apartment (year 2)",2024-11-06
2024-11-08,Widows,2018,https://boxd.it/7KQFxJ,4,,"blu-ray, w/ hazel, baby's first apartment (year 2)",2024-11-07
2024-11-10,Blitz,2024,https://boxd.it/7LRY8f,4,,"charlestowne 18, w/ dad, w/ mom",2024-11-09
2024-11-16,A Real Pain,2024,https://boxd.it/7OPB7L,,,"amc newcity 14, w/ hazel",2024-11-15
2024-11-17,The Godfather Part II,1974,https://boxd.it/7Pj4Q9,4,,"alamo drafthouse wrigleyville, w/ jadyn, w/ dad",2024-11-16
2024-11-18,A Woman Under the Influence,1974,https://boxd.it/7PV7eN,,,"alamo drafthouse wrigleyville, me time!",2024-11-17
2024-11-20,The Navigator,1924,https://boxd.it/7R1CZr,3.5,,"dvd rental, video vortex, baby's first apartment (year 2)",2024-11-19
2024-11-21,Conclave,2024,https://boxd.it/7Rj4YP,3,,"amc river east 21, me time!",2024-11-20
2024-11-22,Collateral,2004,https://boxd.it/7RKy2l,4,,"netflix, baby's first apartment (year 2)",2024-11-21
2024-11-23,All We Imagine as Light,2024,https://boxd.it/7Sg6Dd,,,"gene siskel film center, me time!",2024-11-22
2024-11-23,Back to the Future,1985,https://boxd.it/7SnB6j,4.5,Yes,"peacock, baby's first apartment (year 2), w/ esther",2024-11-22
2024-11-28,Gladiator II,2024,https://boxd.it/7V0mID,3.5,,"cinemark cantera, w/ dad, w/ mom, w/ quinn",2024-11-27
2024-12-02,The Freshman,1925,https://boxd.it/7XeurV,4,,"criterion channel, bored at work",2024-12-01
2024-12-03,American Honey,2016,https://boxd.it/7XF0JJ,4,,"gene siskel film center, me time!",2024-12-02
2024-12-06,Cloudy with a Chance of Meatballs,2009,https://boxd.it/7YUTCR,3.5,Yes,"paramount+, baby's first apartment (year 2)",2024-12-05
2024-12-10,To Die For,1995,https://boxd.it/80SHNx,4,,"dvd rental, library, baby's first apartment (year 2)",2024-12-09
2024-12-13,Jackie,2016,https://boxd.it/82e9jL,4,,"dvd rental, library, at home",2024-12-12
2024-12-14,Queer,2024,https://boxd.it/82Y7N7,,,"amc oakbrook center 12, w/ hazel",2024-12-13
2024-12-15,Wicked,2024,https://boxd.it/83fNjx,,,"cinemark cantera, w/ dad, w/ mom, cinemark xd",2024-12-14
2024-12-17,Light Sleeper,1992,https://boxd.it/84GGVn,3.5,,"amazon prime, at home",2024-12-16
2024-12-18,The Order,2024,https://boxd.it/85i7If,,,"cinemark cantera, w/ aaliyah, w/ kelly",2024-12-17
2024-12-20,Y2K,2024,https://boxd.it/865czP,3,,"cinemark cantera, w/ jess",2024-12-19
2024-12-21,Tie Me Up! Tie Me Down!,1989,https://boxd.it/86yvez,,,"criterion channel, at home",2024-12-20
2024-12-22,Christmas Eve in Miller's Point,2024,https://boxd.it/87pern,,,"amc+, at home, w/ dad, w/ mom",2024-12-21
2024-12-24,National Lampoon's Christmas Vacation,1989,https://boxd.it/88B7Lj,3.5,Yes,"amc naperville 16, w/ dad, w/ mom, w/ quinn",2024-12-23
2024-12-26,Nosferatu,1922,https://boxd.it/89RqGt,,,"hoopla, at home",2024-12-24
2024-12-26,A Christmas Story,1983,https://boxd.it/8a42QF,4.5,Yes,"dvd, at home, w/ dad, w/ mom, w/ quinn",2024-12-25
2024-12-26,Home Alone,1990,https://boxd.it/8au7mH,4,Yes,"dvd, at home, w/ dad, w/ mom",2024-12-25
2024-12-27,Nosferatu,2024,https://boxd.it/8bsMIJ,3.5,,"amc naperville 16, dolby, w/ cam, w/ dad, w/ quinn",2024-12-26
2024-12-28,Petite Maman,2021,https://boxd.it/8bYAHX,4.5,Yes,"criterion blu-ray, at home, w/ dad, w/ mom, w/ quinn",2024-12-27
2024-12-30,Walk the Line,2005,https://boxd.it/8dNC45,3.5,Yes,"dvd, at home, w/ dad, w/ mom",2024-12-29
2024-12-31,Singin' in the Rain,1952,https://boxd.it/8eKwff,,,"dvd, at home, w/ dad, w/ mom",2024-12-30
2025-01-01,Dahomey,2024,https://boxd.it/8fxBe5,,,"mubi, at home, w/ dad, w/ mom",2024-12-31
2025-01-01,Ratatouille,2007,https://boxd.it/8fXLaJ,4.5,Yes,"disney+, at home, w/ dad, w/ mom",2024-12-31
2025-01-02,Flow,2024,https://boxd.it/8gzHyN,4,,"amc streets of woodfield 20, w/ dad, w/ mom",2025-01-01
2025-01-05,A Complete Unknown,2024,https://boxd.it/8jFqix,3.5,,"cinemark cantera, w/ dad, w/ mom",2025-01-04
2025-01-07,Weekend,1967,https://boxd.it/8lNx5z,,,"criterion channel, criterion challenge 2025, baby's first apartment (year 2)",2025-01-06
2025-01-08,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/8mV9Id,4.5,,"netflix, baby's first apartment (year 2), cried or teared up",2025-01-07
2025-01-09,Nickel Boys,2024,https://boxd.it/8nveJx,4,,"amc river east 21, me time!",2025-01-08
2025-01-11,The Tin Drum,1979,https://boxd.it/8qcy8v,4,,"criterion channel, baby's first apartment (year 2), criterion challenge 2025, virtual watch party, w/ cam, w/ skyler",2025-01-10
2025-01-12,The Brutalist,2024,https://boxd.it/8r8Mmd,,Yes,"music box theater, 70mm, w/ dad, w/ mom, w/ quinn",2025-01-11
2025-01-13,Killing Eleanor,2020,https://boxd.it/8sqhRT,4,,"crackle, for class, baby's first apartment (year 2)",2025-01-12
2025-01-14,Annie Hall,1977,https://boxd.it/8sUeZP,,,"hoopla, baby's first apartment (year 2)",2025-01-13
2025-01-18,Kill Bill: Vol. 1,2003,https://boxd.it/8vXcmJ,4.5,Yes,"blu-ray, baby's first apartment (year 2)",2025-01-17
2025-01-21,Blue Velvet,1986,https://boxd.it/8yJiBz,4,Yes,"hbo max, w/ claire s, w/ carmen, w/ jadyn, at claire/jadyn/izzy's place",2025-01-20
2025-01-22,The Protagonists,1999,https://boxd.it/8zrR65,3,,"mubi, baby's first apartment (year 2)",2025-01-21
2025-01-23,The Room Next Door,2024,https://boxd.it/8A0ZoV,4,,"gene siskel film center, me time!, cried or teared up",2025-01-22
2025-01-24,Under the Skin,2013,https://boxd.it/8AMya9,4,,"blu-ray rental, video vortex, baby's first apartment (year 2)",2025-01-23
2025-01-26,Dog Man,2025,https://boxd.it/8BUx3V,3.5,,"amc river east 21, early screener, w/ hazel",2025-01-25
2025-01-26,I'm Still Here,2024,https://boxd.it/8ClzJ9,4,,"amc river east 21, w/ cam, w/ alek, w/ peter",2025-01-25
2025-01-27,Parasite,2019,https://boxd.it/8DqvkX,5,Yes,"criterion dvd, for class, baby's first apartment (year 2)",2025-01-26
2025-01-30,The Hangover,2009,https://boxd.it/8FsasD,3.5,,"hbo max, w/ esther, at esther's place",2025-01-29
2025-02-01,The Cabinet of Dr. Caligari,1920,https://boxd.it/8GRYjP,3.5,,"hoopla, for class, baby's first apartment (year 2)",2025-01-31
2025-02-02,Star Wars,1977,https://boxd.it/8HimwF,5,Yes,"tivoli theater, me time!",2025-02-01
2025-02-02,The Empire Strikes Back,1980,https://boxd.it/8HuaLn,4.5,Yes,"tivoli theater, w/ dad, w/ mom",2025-02-01
2025-02-02,Return of the Jedi,1983,https://boxd.it/8HBQpH,4.5,Yes,"tivoli theater, w/ dad, w/ mom",2025-02-01
2025-02-09,Possession,1981,https://boxd.it/8MlizB,4,,"hoopla, for class, baby's first apartment (year 2)",2025-02-08
2025-02-12,No Other Land,2024,https://boxd.it/8O92or,,,"music box theater, me time!",2025-02-11
2025-02-14,Mickey 17,2025,https://boxd.it/8PnCtJ,4,,"amc newcity 14, early screener, w/ claire s",2025-02-13
2025-02-15,Memoir of a Snail,2024,https://boxd.it/8PUS4r,4.5,Yes,"college theater, me time!, q&a!, cried or teared up",2025-02-14
2025-02-16,Uncle Boonmee Who Can Recall His Past Lives,2010,https://boxd.it/8QBo2V,3,,"gene siskel film center, me time!",2025-02-15
2025-02-20,The Big Gundown,1967,https://boxd.it/8Tx12n,,,"music box theater, w/ esther",2025-02-19
2025-02-22,Lawrence of Arabia,1962,https://boxd.it/8UL9xl,4.5,,"doc films, w/ rhys",2025-02-21
2025-02-24,Vertigo,1958,https://boxd.it/8WcWIl,4.5,Yes,"gene siskel film center, w/ dad, w/ mom",2025-02-23
2025-02-27,The Great Silence,1968,https://boxd.it/8XXdgf,,,"music box theater, w/ esther",2025-02-26
2025-03-03,A Different Man,2024,https://boxd.it/90f0F1,4,,"hbo max, baby's first apartment (year 2)",2025-03-02
2025-03-06,"Germany, Year Zero",1948,https://boxd.it/929K9r,4,,"criterion channel, for class, in a school lounge",2025-03-05
2025-03-06,Once Upon a Time in the West,1968,https://boxd.it/92sD19,3.5,Yes,"music box theater, w/ esther, w/ robin, w/ peter",2025-03-05
2025-03-07,"Good Bye, Lenin!",2003,https://boxd.it/92R2QJ,4,,"alexander street, for class, baby's first apartment (year 2)",2025-03-06
2025-03-09,A Woman Is a Woman,1961,https://boxd.it/94eeKD,,,"gene siskel film center, w/ alek, w/ cam",2025-03-08
2025-03-10,The New World,2005,https://boxd.it/956cVn,,,"dvd rental, library, baby's first apartment (year 2)",2025-03-09
2025-03-12,Big Deal on Madonna Street,1958,https://boxd.it/96luTN,3.5,,"criterion channel, baby's first apartment (year 2)",2025-03-11
2025-03-13,The Electric State,2025,https://boxd.it/96TayN,1.5,,"amc river east 21, early screener, me time!",2025-03-12
2025-03-14,Olympia Part One: Festival of the Nations,1938,https://boxd.it/97iAKb,,,"criterion channel, for class, baby's first apartment (year 2)",2025-03-13
2025-03-18,Olympia Part Two: Festival of Beauty,1938,https://boxd.it/9a4JjH,4,,"criterion channel, for class, baby's first apartment (year 2)",2025-03-17
2025-03-21,Janet Planet,2023,https://boxd.it/9bEIr7,4,,on a plane,2025-03-20
2025-03-23,Wings of Desire,1987,https://boxd.it/9cwB2x,4,Yes,"babylon berlin, in germany, w/ carmen",2025-03-22
2025-03-27,Monty Python and the Holy Grail,1975,https://boxd.it/9eXc6r,3.5,Yes,"babylon berlin, w/ kel, w/ lena, w/ allen, w/ lily, w/ maddie c, in germany",2025-03-27
2025-03-31,Groundhog Day,1993,https://boxd.it/9hm2xl,,Yes,on a plane,2025-03-30
2025-04-03,Black Bag,2025,https://boxd.it/9iNPVp,4,,"amc newcity 14, me time!",2025-04-02
2025-04-03,Shadows,1958,https://boxd.it/9iWBDT,,Yes,in class,2025-04-02
2025-04-04,Brief Encounter,1945,https://boxd.it/9jno5X,,,"doc films, 35mm, me time!",2025-04-03
2025-04-06,Get Out,2017,https://boxd.it/9ktwQN,4.5,Yes,"blu-ray rental, video vortex, for class, baby's first apartment (year 2)",2025-04-05
2025-04-07,Sinners,2025,https://boxd.it/9llZrl,,,"regal city north, w/ hazel, q&a!, early screener, imax",2025-04-06
2025-04-08,Slacker,1990,https://boxd.it/9lPWxZ,4,,"criterion channel, for class, baby's first apartment (year 2)",2025-04-07
2025-04-09,Drop,2025,https://boxd.it/9mou4F,2,,"amc river east 21, early screener, me time!",2025-04-08
2025-04-10,Saint Frances,2019,https://boxd.it/9mRDif,4,,"in class, q&a!",2025-04-09
2025-04-15,"Meditation, Creativity, Peace",2012,https://boxd.it/9pxVKD,,,"music box theater, me time!, david lynch retrospective",2025-04-14
2025-04-15,The Elephant Man,1980,https://boxd.it/9pN8tZ,,,"music box theater, w/ claire s, david lynch retrospective",2025-04-14
2025-04-17,Habit,1995,https://boxd.it/9qMbC3,3,,"in class, q&a!",2025-04-16
2025-04-18,Warfare,2025,https://boxd.it/9rlqnd,3.5,,"cinemark cantera, me time!",2025-04-17
2025-04-19,Pride & Prejudice,2005,https://boxd.it/9s5WhN,,,"amc naperville 16, w/ cam, saw this under shitty conditions so no review or rating until rewatch",2025-04-18
2025-04-20,Hundreds of Beavers,2022,https://boxd.it/9sxzk1,4.5,Yes,"amazon prime, w/ dad, w/ mom, w/ quinn, at home, for class",2025-04-19
2025-04-21,Julien Donkey-Boy,1999,https://boxd.it/9toVA7,,,"criterion channel, virtual watch party, w/ matt o, baby's first apartment (year 2), w/ annalise",2025-04-20
2025-04-23,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/9usQTv,3,Yes,"dvd, baby's first apartment (year 2)",2025-04-22
2025-04-23,The Legend of Ochi,2025,https://boxd.it/9uKzeB,3.5,,"amc river east 21, early screener, w/ cam e",2025-04-22
2025-04-27,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/9wTMTD,3.5,Yes,"dvd, baby's first apartment (year 2), for class",2025-04-26
2025-04-28,Speed,1994,https://boxd.it/9xDzbv,4.5,Yes,"dvd, baby's first apartment (year 2), watched while sick",2025-04-27
2025-04-30,Tiger Tail in Blue,2012,https://boxd.it/9yLh1R,3.5,,"vimeo, for class, baby's first apartment (year 2)",2025-04-29
2025-05-01,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/9z3eY3,4,Yes,"amc evanston 12, cried or teared up, me time!",2025-04-30
2025-05-05,Minority Report,2002,https://boxd.it/9BSrG7,4.5,,"dvd rental, library, for class, baby's first apartment (year 2)",2025-05-04
2025-05-06,"Sorry, Baby",2025,https://boxd.it/9CvJHv,4,,"music box theater, chicago critics festival, w/ blaine, q&a!",2025-05-05
2025-05-08,The Florida Project,2017,https://boxd.it/9Dl6Hb,4,Yes,"for class, baby's first apartment (year 2)",2025-05-07
2025-05-10,Targets,1968,https://boxd.it/9Eynsx,,,"hoopla, baby's first apartment (year 2)",2025-05-09
2025-05-11,"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",1975,https://boxd.it/9EUc7x,3.5,,"alamo drafthouse wrigleyville, w/ cam",2025-05-10
2025-05-12,The Life of Chuck,2024,https://boxd.it/9FCE7D,3.5,,"music box theater, early screener, me time!",2025-05-11
2025-05-15,Kids Go Free To Fun Fun Time,,https://boxd.it/9Hmtzx,,,"in class, q&a!, test screening",2025-05-14
2025-05-16,Bring Her Back,2025,https://boxd.it/9HRoyr,4.5,,"amc newcity 14, early screener, w/ hazel, w/ branden, w/ tabitha",2025-05-15
2025-05-23,Daisies,1966,https://boxd.it/9LYaGB,4,,"criterion channel, baby's first apartment (year 2)",2025-05-22
2025-05-24,Radio Days,1987,https://boxd.it/9MBTyv,4,,"amazon prime, baby's first apartment (year 2)",2025-05-23
2025-05-27,Ran,1985,https://boxd.it/9OxA6d,,Yes,"music box theater, w/ alex b, w/ aden",2025-05-26
2025-05-27,Jaws,1975,https://boxd.it/9OQOYB,4.5,Yes,"music box theater, 35mm, w/ alex b, w/ aden",2025-05-26
